,Id1,Id2,Interaction
318,deltacrook,GordonGChang,RT
319,mfaulstone,halyapuff,RT
320,CorruptPunjab,ArthurM40330824,RT
321,DakotaSidwell,CBKNEWS121,RT
322,kyberskeble,nexta_tv,RT
323,deirtagge,ejmalrai,RT
323,deirtagge,EmmanuelMacron,RT
323,deirtagge,ejmalrai,RT
323,deirtagge,EmmanuelMacron,RT
324,karenchke,Wenyee_Lee,RT
324,karenchke,CommerceGov,RT
324,karenchke,Wenyee_Lee,RT
324,karenchke,CommerceGov,RT
325,1foreverseeking,amborin,RT
326,Shashan20797894,the_hindu,RT
327,JohnnyL55189795,Paul69405499,Mention
327,JohnnyL55189795,medialens,Mention
327,JohnnyL55189795,GeorgeMonbiot,Mention
327,JohnnyL55189795,Paul69405499,Mention
327,JohnnyL55189795,medialens,Mention
327,JohnnyL55189795,GeorgeMonbiot,Mention
327,JohnnyL55189795,Paul69405499,Mention
327,JohnnyL55189795,medialens,Mention
327,JohnnyL55189795,GeorgeMonbiot,Mention
330,chance4phun,GordonGChang,RT
331,SeanMConnolly,igorsushko,RT
332,CassandraMakhno,halyapuff,RT
333,yume6tsumi0,halyapuff,RT
334,ahlbaytrevive,richimedhurst,Mention
335,dragonfire55555,EmineDzheppar,RT
336,Guate_Inmortal_,GordonGChang,RT
337,GhoulPanza,GeorgeSirdar,RT
338,clauden48363105,Circonscripti18,RT
341,generalklaus1,Circonscripti18,RT
343,DonQuixote1950,JuliaDavisNews,RT
345,ronaldobianque9,HugoBor73884636,RT
346,AnneAnton3,halyapuff,RT
347,rohanku67440943,kaafir_indian,RT
347,rohanku67440943,NewsNation,RT
347,rohanku67440943,ZeeNews,RT
347,rohanku67440943,AJEnglish,RT
347,rohanku67440943,ExMuslimSameer,RT
347,rohanku67440943,ExmuslimSahil,RT
347,rohanku67440943,SachwalaTeam,RT
347,rohanku67440943,teamsac,RT
347,rohanku67440943,kaafir_indian,RT
347,rohanku67440943,NewsNation,RT
347,rohanku67440943,ZeeNews,RT
347,rohanku67440943,AJEnglish,RT
347,rohanku67440943,ExMuslimSameer,RT
347,rohanku67440943,ExmuslimSahil,RT
347,rohanku67440943,SachwalaTeam,RT
347,rohanku67440943,teamsac,RT
347,rohanku67440943,kaafir_indian,RT
347,rohanku67440943,NewsNation,RT
347,rohanku67440943,ZeeNews,RT
347,rohanku67440943,AJEnglish,RT
347,rohanku67440943,ExMuslimSameer,RT
347,rohanku67440943,ExmuslimSahil,RT
347,rohanku67440943,SachwalaTeam,RT
347,rohanku67440943,teamsac,RT
347,rohanku67440943,kaafir_indian,RT
347,rohanku67440943,NewsNation,RT
347,rohanku67440943,ZeeNews,RT
347,rohanku67440943,AJEnglish,RT
347,rohanku67440943,ExMuslimSameer,RT
347,rohanku67440943,ExmuslimSahil,RT
347,rohanku67440943,SachwalaTeam,RT
347,rohanku67440943,teamsac,RT
347,rohanku67440943,kaafir_indian,RT
347,rohanku67440943,NewsNation,RT
347,rohanku67440943,ZeeNews,RT
347,rohanku67440943,AJEnglish,RT
347,rohanku67440943,ExMuslimSameer,RT
347,rohanku67440943,ExmuslimSahil,RT
347,rohanku67440943,SachwalaTeam,RT
347,rohanku67440943,teamsac,RT
347,rohanku67440943,kaafir_indian,RT
347,rohanku67440943,NewsNation,RT
347,rohanku67440943,ZeeNews,RT
347,rohanku67440943,AJEnglish,RT
347,rohanku67440943,ExMuslimSameer,RT
347,rohanku67440943,ExmuslimSahil,RT
347,rohanku67440943,SachwalaTeam,RT
347,rohanku67440943,teamsac,RT
347,rohanku67440943,kaafir_indian,RT
347,rohanku67440943,NewsNation,RT
347,rohanku67440943,ZeeNews,RT
347,rohanku67440943,AJEnglish,RT
347,rohanku67440943,ExMuslimSameer,RT
347,rohanku67440943,ExmuslimSahil,RT
347,rohanku67440943,SachwalaTeam,RT
347,rohanku67440943,teamsac,RT
347,rohanku67440943,kaafir_indian,RT
347,rohanku67440943,NewsNation,RT
347,rohanku67440943,ZeeNews,RT
347,rohanku67440943,AJEnglish,RT
347,rohanku67440943,ExMuslimSameer,RT
347,rohanku67440943,ExmuslimSahil,RT
347,rohanku67440943,SachwalaTeam,RT
347,rohanku67440943,teamsac,RT
349,GhoulPanza,crouchendcom,RT
350,antipodal,PramilaJayapal,Mention
351,antalsma,igorsushko,RT
354,lancecardiac,I_Katchanovski,RT
355,solar_extreme,crouchendcom,RT
356,TherealUncle_J,GordonGChang,RT
357,lindabrown7777,Antiwarcom,RT
358,debraalv,kk131066,RT
359,lindabrown7777,Antiwarcom,RT
359,lindabrown7777,KyleAnzalone_,RT
359,lindabrown7777,Freem,RT
359,lindabrown7777,Antiwarcom,RT
359,lindabrown7777,KyleAnzalone_,RT
359,lindabrown7777,Freem,RT
359,lindabrown7777,Antiwarcom,RT
359,lindabrown7777,KyleAnzalone_,RT
359,lindabrown7777,Freem,RT
360,lindabrown7777,Antiwarcom,RT
360,lindabrown7777,RonPaul,RT
360,lindabrown7777,Antiwarcom,RT
360,lindabrown7777,RonPaul,RT
361,ronaldobianque9,HugoBor73884636,RT
362,aniledodie,ArthurM40330824,RT
363,FabioGhironi,kajakallas,RT
364,Wmadall,rst_like,RT
365,au0481810206,ThanthiTV,Mention
367,FabioGhironi,kajakallas,RT
368,darealshadow,lesiavasylenko,RT
369,ungubunugu1274,RoINTEL,RT
370,IiiLandon,GordonGChang,RT
371,YouCanFoolMost,TycoonTom,RT
371,YouCanFoolMost,gatewaypundit,RT
371,YouCanFoolMost,TycoonTom,RT
371,YouCanFoolMost,gatewaypundit,RT
372,cosmila_2020,ChinasaNworu,RT
374,cookmonika2022,nexta_tv,RT
375,JohonanG,ThierryGooseBC,RT
376,MIKE131720,Finanzas_Times,RT
377,NaukatN,GNganjani,RT
378,paul_szafranski,GordonGChang,RT
379,lindabrown7777,Antiwarcom,RT
380,darealshadow,lesiavasylenko,RT
381,XAEA129,GeorgeSirdar,Mention
382,SaadaanT,GNganjani,RT
384,rubenrpduarte,igorsushko,RT
385,Crusader4Justi1,GeorgeSirdar,RT
386,pilthon666,JasonMBrodsky,RT
389,SaadaanT,crouchendcom,RT
390,Faulken87094189,igorsushko,RT
391,OrioliAlberto,igorsushko,RT
392,JudyWoods8,igorsushko,RT
393,anchorjiya,ABPNews,RT
393,anchorjiya,anchorjiya,RT
393,anchorjiya,ABPNews,RT
393,anchorjiya,anchorjiya,RT
394,AndriyBoguslav,EmineDzheppar,RT
394,AndriyBoguslav,coe,RT
394,AndriyBoguslav,Dunja_Mijatovic,RT
394,AndriyBoguslav,EmineDzheppar,RT
394,AndriyBoguslav,coe,RT
394,AndriyBoguslav,Dunja_Mijatovic,RT
394,AndriyBoguslav,EmineDzheppar,RT
394,AndriyBoguslav,coe,RT
394,AndriyBoguslav,Dunja_Mijatovic,RT
395,Voevoda_BY,oryxspioenkop,RT
397,Santin16Giorgio,sandumaiamd,Mention
398,VivekanandMaity,The5HbK,RT
399,BrotherLeeLuv,WhereisRussia,RT
400,klebebrasil,OnePaul87,RT
401,johnnyh92539958,YouTube,Mention
402,Amitochondrio,HannahBree72,RT
403,Carolho93444463,AlympiyaChowdh1,RT
404,OlehOstrowsky,lesiavasylenko,RT
405,tatersngravy_71,nyprepper1,Mention
405,tatersngravy_71,newsklw,Mention
405,tatersngravy_71,nyprepper1,Mention
405,tatersngravy_71,newsklw,Mention
406,deirtagge,ejmalrai,RT
407,deirtagge,ejmalrai,RT
408,LaylaGorka,nexta_tv,RT
409,MAMARTINEZNica,MAMARTINEZNica,RT
410,tommyT2T23,GordonGChang,RT
411,cleary_clearly,GordonGChang,RT
413,Santin16Giorgio,RaufHabibov,Mention
413,Santin16Giorgio,sandumaiamd,Mention
413,Santin16Giorgio,EmmanuelMacron,Mention
413,Santin16Giorgio,NATO,Mention
413,Santin16Giorgio,RaufHabibov,Mention
413,Santin16Giorgio,sandumaiamd,Mention
413,Santin16Giorgio,EmmanuelMacron,Mention
413,Santin16Giorgio,NATO,Mention
413,Santin16Giorgio,RaufHabibov,Mention
413,Santin16Giorgio,sandumaiamd,Mention
413,Santin16Giorgio,EmmanuelMacron,Mention
413,Santin16Giorgio,NATO,Mention
413,Santin16Giorgio,RaufHabibov,Mention
413,Santin16Giorgio,sandumaiamd,Mention
413,Santin16Giorgio,EmmanuelMacron,Mention
413,Santin16Giorgio,NATO,Mention
414,Richard24856748,lesiavasylenko,RT
415,jessecox1953,GordonGChang,RT
416,deltacrook,GordonGChang,RT
417,mfaulstone,halyapuff,RT
418,CorruptPunjab,ArthurM40330824,RT
419,DakotaSidwell,CBKNEWS121,RT
420,kyberskeble,nexta_tv,RT
421,deirtagge,ejmalrai,RT
421,deirtagge,EmmanuelMacron,RT
421,deirtagge,ejmalrai,RT
421,deirtagge,EmmanuelMacron,RT
422,karenchke,Wenyee_Lee,RT
422,karenchke,CommerceGov,RT
422,karenchke,Wenyee_Lee,RT
422,karenchke,CommerceGov,RT
423,1foreverseeking,amborin,RT
424,Shashan20797894,the_hindu,RT
425,JohnnyL55189795,Paul69405499,Mention
425,JohnnyL55189795,medialens,Mention
425,JohnnyL55189795,GeorgeMonbiot,Mention
425,JohnnyL55189795,Paul69405499,Mention
425,JohnnyL55189795,medialens,Mention
425,JohnnyL55189795,GeorgeMonbiot,Mention
425,JohnnyL55189795,Paul69405499,Mention
425,JohnnyL55189795,medialens,Mention
425,JohnnyL55189795,GeorgeMonbiot,Mention
428,chance4phun,GordonGChang,RT
429,SeanMConnolly,igorsushko,RT
430,CassandraMakhno,halyapuff,RT
431,yume6tsumi0,halyapuff,RT
432,ahlbaytrevive,richimedhurst,Mention
433,dragonfire55555,EmineDzheppar,RT
434,Guate_Inmortal_,GordonGChang,RT
435,GhoulPanza,GeorgeSirdar,RT
436,clauden48363105,Circonscripti18,RT
439,generalklaus1,Circonscripti18,RT
441,DonQuixote1950,JuliaDavisNews,RT
443,ronaldobianque9,HugoBor73884636,RT
444,AnneAnton3,halyapuff,RT
445,rohanku67440943,kaafir_indian,RT
445,rohanku67440943,NewsNation,RT
445,rohanku67440943,ZeeNews,RT
445,rohanku67440943,AJEnglish,RT
445,rohanku67440943,ExMuslimSameer,RT
445,rohanku67440943,ExmuslimSahil,RT
445,rohanku67440943,SachwalaTeam,RT
445,rohanku67440943,teamsac,RT
445,rohanku67440943,kaafir_indian,RT
445,rohanku67440943,NewsNation,RT
445,rohanku67440943,ZeeNews,RT
445,rohanku67440943,AJEnglish,RT
445,rohanku67440943,ExMuslimSameer,RT
445,rohanku67440943,ExmuslimSahil,RT
445,rohanku67440943,SachwalaTeam,RT
445,rohanku67440943,teamsac,RT
445,rohanku67440943,kaafir_indian,RT
445,rohanku67440943,NewsNation,RT
445,rohanku67440943,ZeeNews,RT
445,rohanku67440943,AJEnglish,RT
445,rohanku67440943,ExMuslimSameer,RT
445,rohanku67440943,ExmuslimSahil,RT
445,rohanku67440943,SachwalaTeam,RT
445,rohanku67440943,teamsac,RT
445,rohanku67440943,kaafir_indian,RT
445,rohanku67440943,NewsNation,RT
445,rohanku67440943,ZeeNews,RT
445,rohanku67440943,AJEnglish,RT
445,rohanku67440943,ExMuslimSameer,RT
445,rohanku67440943,ExmuslimSahil,RT
445,rohanku67440943,SachwalaTeam,RT
445,rohanku67440943,teamsac,RT
445,rohanku67440943,kaafir_indian,RT
445,rohanku67440943,NewsNation,RT
445,rohanku67440943,ZeeNews,RT
445,rohanku67440943,AJEnglish,RT
445,rohanku67440943,ExMuslimSameer,RT
445,rohanku67440943,ExmuslimSahil,RT
445,rohanku67440943,SachwalaTeam,RT
445,rohanku67440943,teamsac,RT
445,rohanku67440943,kaafir_indian,RT
445,rohanku67440943,NewsNation,RT
445,rohanku67440943,ZeeNews,RT
445,rohanku67440943,AJEnglish,RT
445,rohanku67440943,ExMuslimSameer,RT
445,rohanku67440943,ExmuslimSahil,RT
445,rohanku67440943,SachwalaTeam,RT
445,rohanku67440943,teamsac,RT
445,rohanku67440943,kaafir_indian,RT
445,rohanku67440943,NewsNation,RT
445,rohanku67440943,ZeeNews,RT
445,rohanku67440943,AJEnglish,RT
445,rohanku67440943,ExMuslimSameer,RT
445,rohanku67440943,ExmuslimSahil,RT
445,rohanku67440943,SachwalaTeam,RT
445,rohanku67440943,teamsac,RT
445,rohanku67440943,kaafir_indian,RT
445,rohanku67440943,NewsNation,RT
445,rohanku67440943,ZeeNews,RT
445,rohanku67440943,AJEnglish,RT
445,rohanku67440943,ExMuslimSameer,RT
445,rohanku67440943,ExmuslimSahil,RT
445,rohanku67440943,SachwalaTeam,RT
445,rohanku67440943,teamsac,RT
447,GhoulPanza,crouchendcom,RT
448,antipodal,PramilaJayapal,Mention
449,antalsma,igorsushko,RT
452,lancecardiac,I_Katchanovski,RT
453,solar_extreme,crouchendcom,RT
454,TherealUncle_J,GordonGChang,RT
455,lindabrown7777,Antiwarcom,RT
456,debraalv,kk131066,RT
457,lindabrown7777,Antiwarcom,RT
457,lindabrown7777,KyleAnzalone_,RT
457,lindabrown7777,Freem,RT
457,lindabrown7777,Antiwarcom,RT
457,lindabrown7777,KyleAnzalone_,RT
457,lindabrown7777,Freem,RT
457,lindabrown7777,Antiwarcom,RT
457,lindabrown7777,KyleAnzalone_,RT
457,lindabrown7777,Freem,RT
458,lindabrown7777,Antiwarcom,RT
458,lindabrown7777,RonPaul,RT
458,lindabrown7777,Antiwarcom,RT
458,lindabrown7777,RonPaul,RT
459,ronaldobianque9,HugoBor73884636,RT
460,aniledodie,ArthurM40330824,RT
461,FabioGhironi,kajakallas,RT
462,Wmadall,rst_like,RT
463,au0481810206,ThanthiTV,Mention
465,FabioGhironi,kajakallas,RT
466,darealshadow,lesiavasylenko,RT
467,ungubunugu1274,RoINTEL,RT
468,IiiLandon,GordonGChang,RT
469,YouCanFoolMost,TycoonTom,RT
469,YouCanFoolMost,gatewaypundit,RT
469,YouCanFoolMost,TycoonTom,RT
469,YouCanFoolMost,gatewaypundit,RT
470,cosmila_2020,ChinasaNworu,RT
472,cookmonika2022,nexta_tv,RT
473,JohonanG,ThierryGooseBC,RT
474,MIKE131720,Finanzas_Times,RT
475,NaukatN,GNganjani,RT
476,paul_szafranski,GordonGChang,RT
477,lindabrown7777,Antiwarcom,RT
478,darealshadow,lesiavasylenko,RT
479,XAEA129,GeorgeSirdar,Mention
480,SaadaanT,GNganjani,RT
482,rubenrpduarte,igorsushko,RT
483,Crusader4Justi1,GeorgeSirdar,RT
484,pilthon666,JasonMBrodsky,RT
487,SaadaanT,crouchendcom,RT
488,Faulken87094189,igorsushko,RT
489,OrioliAlberto,igorsushko,RT
490,JudyWoods8,igorsushko,RT
491,anchorjiya,ABPNews,RT
491,anchorjiya,anchorjiya,RT
491,anchorjiya,ABPNews,RT
491,anchorjiya,anchorjiya,RT
492,AndriyBoguslav,EmineDzheppar,RT
492,AndriyBoguslav,coe,RT
492,AndriyBoguslav,Dunja_Mijatovic,RT
492,AndriyBoguslav,EmineDzheppar,RT
492,AndriyBoguslav,coe,RT
492,AndriyBoguslav,Dunja_Mijatovic,RT
492,AndriyBoguslav,EmineDzheppar,RT
492,AndriyBoguslav,coe,RT
492,AndriyBoguslav,Dunja_Mijatovic,RT
493,Voevoda_BY,oryxspioenkop,RT
495,Santin16Giorgio,sandumaiamd,Mention
496,VivekanandMaity,The5HbK,RT
497,BrotherLeeLuv,WhereisRussia,RT
498,klebebrasil,OnePaul87,RT
499,johnnyh92539958,YouTube,Mention
500,Amitochondrio,HannahBree72,RT
501,Carolho93444463,AlympiyaChowdh1,RT
502,OlehOstrowsky,lesiavasylenko,RT
503,tatersngravy_71,nyprepper1,Mention
503,tatersngravy_71,newsklw,Mention
503,tatersngravy_71,nyprepper1,Mention
503,tatersngravy_71,newsklw,Mention
504,deirtagge,ejmalrai,RT
505,deirtagge,ejmalrai,RT
506,LaylaGorka,nexta_tv,RT
507,MAMARTINEZNica,MAMARTINEZNica,RT
508,tommyT2T23,GordonGChang,RT
509,cleary_clearly,GordonGChang,RT
511,Santin16Giorgio,RaufHabibov,Mention
511,Santin16Giorgio,sandumaiamd,Mention
511,Santin16Giorgio,EmmanuelMacron,Mention
511,Santin16Giorgio,NATO,Mention
511,Santin16Giorgio,RaufHabibov,Mention
511,Santin16Giorgio,sandumaiamd,Mention
511,Santin16Giorgio,EmmanuelMacron,Mention
511,Santin16Giorgio,NATO,Mention
511,Santin16Giorgio,RaufHabibov,Mention
511,Santin16Giorgio,sandumaiamd,Mention
511,Santin16Giorgio,EmmanuelMacron,Mention
511,Santin16Giorgio,NATO,Mention
511,Santin16Giorgio,RaufHabibov,Mention
511,Santin16Giorgio,sandumaiamd,Mention
511,Santin16Giorgio,EmmanuelMacron,Mention
511,Santin16Giorgio,NATO,Mention
512,Richard24856748,lesiavasylenko,RT
513,jessecox1953,GordonGChang,RT
514,deltacrook,GordonGChang,RT
515,mfaulstone,halyapuff,RT
516,CorruptPunjab,ArthurM40330824,RT
517,DakotaSidwell,CBKNEWS121,RT
518,kyberskeble,nexta_tv,RT
519,deirtagge,ejmalrai,RT
519,deirtagge,EmmanuelMacron,RT
519,deirtagge,ejmalrai,RT
519,deirtagge,EmmanuelMacron,RT
520,karenchke,Wenyee_Lee,RT
520,karenchke,CommerceGov,RT
520,karenchke,Wenyee_Lee,RT
520,karenchke,CommerceGov,RT
521,1foreverseeking,amborin,RT
522,Shashan20797894,the_hindu,RT
523,JohnnyL55189795,Paul69405499,Mention
523,JohnnyL55189795,medialens,Mention
523,JohnnyL55189795,GeorgeMonbiot,Mention
523,JohnnyL55189795,Paul69405499,Mention
523,JohnnyL55189795,medialens,Mention
523,JohnnyL55189795,GeorgeMonbiot,Mention
523,JohnnyL55189795,Paul69405499,Mention
523,JohnnyL55189795,medialens,Mention
523,JohnnyL55189795,GeorgeMonbiot,Mention
526,chance4phun,GordonGChang,RT
527,SeanMConnolly,igorsushko,RT
528,CassandraMakhno,halyapuff,RT
529,yume6tsumi0,halyapuff,RT
530,ahlbaytrevive,richimedhurst,Mention
531,dragonfire55555,EmineDzheppar,RT
532,Guate_Inmortal_,GordonGChang,RT
533,GhoulPanza,GeorgeSirdar,RT
534,clauden48363105,Circonscripti18,RT
537,generalklaus1,Circonscripti18,RT
539,DonQuixote1950,JuliaDavisNews,RT
541,ronaldobianque9,HugoBor73884636,RT
542,AnneAnton3,halyapuff,RT
543,rohanku67440943,kaafir_indian,RT
543,rohanku67440943,NewsNation,RT
543,rohanku67440943,ZeeNews,RT
543,rohanku67440943,AJEnglish,RT
543,rohanku67440943,ExMuslimSameer,RT
543,rohanku67440943,ExmuslimSahil,RT
543,rohanku67440943,SachwalaTeam,RT
543,rohanku67440943,teamsac,RT
543,rohanku67440943,kaafir_indian,RT
543,rohanku67440943,NewsNation,RT
543,rohanku67440943,ZeeNews,RT
543,rohanku67440943,AJEnglish,RT
543,rohanku67440943,ExMuslimSameer,RT
543,rohanku67440943,ExmuslimSahil,RT
543,rohanku67440943,SachwalaTeam,RT
543,rohanku67440943,teamsac,RT
543,rohanku67440943,kaafir_indian,RT
543,rohanku67440943,NewsNation,RT
543,rohanku67440943,ZeeNews,RT
543,rohanku67440943,AJEnglish,RT
543,rohanku67440943,ExMuslimSameer,RT
543,rohanku67440943,ExmuslimSahil,RT
543,rohanku67440943,SachwalaTeam,RT
543,rohanku67440943,teamsac,RT
543,rohanku67440943,kaafir_indian,RT
543,rohanku67440943,NewsNation,RT
543,rohanku67440943,ZeeNews,RT
543,rohanku67440943,AJEnglish,RT
543,rohanku67440943,ExMuslimSameer,RT
543,rohanku67440943,ExmuslimSahil,RT
543,rohanku67440943,SachwalaTeam,RT
543,rohanku67440943,teamsac,RT
543,rohanku67440943,kaafir_indian,RT
543,rohanku67440943,NewsNation,RT
543,rohanku67440943,ZeeNews,RT
543,rohanku67440943,AJEnglish,RT
543,rohanku67440943,ExMuslimSameer,RT
543,rohanku67440943,ExmuslimSahil,RT
543,rohanku67440943,SachwalaTeam,RT
543,rohanku67440943,teamsac,RT
543,rohanku67440943,kaafir_indian,RT
543,rohanku67440943,NewsNation,RT
543,rohanku67440943,ZeeNews,RT
543,rohanku67440943,AJEnglish,RT
543,rohanku67440943,ExMuslimSameer,RT
543,rohanku67440943,ExmuslimSahil,RT
543,rohanku67440943,SachwalaTeam,RT
543,rohanku67440943,teamsac,RT
543,rohanku67440943,kaafir_indian,RT
543,rohanku67440943,NewsNation,RT
543,rohanku67440943,ZeeNews,RT
543,rohanku67440943,AJEnglish,RT
543,rohanku67440943,ExMuslimSameer,RT
543,rohanku67440943,ExmuslimSahil,RT
543,rohanku67440943,SachwalaTeam,RT
543,rohanku67440943,teamsac,RT
543,rohanku67440943,kaafir_indian,RT
543,rohanku67440943,NewsNation,RT
543,rohanku67440943,ZeeNews,RT
543,rohanku67440943,AJEnglish,RT
543,rohanku67440943,ExMuslimSameer,RT
543,rohanku67440943,ExmuslimSahil,RT
543,rohanku67440943,SachwalaTeam,RT
543,rohanku67440943,teamsac,RT
545,GhoulPanza,crouchendcom,RT
546,antipodal,PramilaJayapal,Mention
547,antalsma,igorsushko,RT
550,lancecardiac,I_Katchanovski,RT
551,solar_extreme,crouchendcom,RT
552,TherealUncle_J,GordonGChang,RT
553,lindabrown7777,Antiwarcom,RT
554,debraalv,kk131066,RT
555,lindabrown7777,Antiwarcom,RT
555,lindabrown7777,KyleAnzalone_,RT
555,lindabrown7777,Freem,RT
555,lindabrown7777,Antiwarcom,RT
555,lindabrown7777,KyleAnzalone_,RT
555,lindabrown7777,Freem,RT
555,lindabrown7777,Antiwarcom,RT
555,lindabrown7777,KyleAnzalone_,RT
555,lindabrown7777,Freem,RT
556,lindabrown7777,Antiwarcom,RT
556,lindabrown7777,RonPaul,RT
556,lindabrown7777,Antiwarcom,RT
556,lindabrown7777,RonPaul,RT
557,ronaldobianque9,HugoBor73884636,RT
558,aniledodie,ArthurM40330824,RT
559,FabioGhironi,kajakallas,RT
560,Wmadall,rst_like,RT
561,au0481810206,ThanthiTV,Mention
563,FabioGhironi,kajakallas,RT
564,darealshadow,lesiavasylenko,RT
565,ungubunugu1274,RoINTEL,RT
566,IiiLandon,GordonGChang,RT
567,YouCanFoolMost,TycoonTom,RT
567,YouCanFoolMost,gatewaypundit,RT
567,YouCanFoolMost,TycoonTom,RT
567,YouCanFoolMost,gatewaypundit,RT
568,cosmila_2020,ChinasaNworu,RT
570,cookmonika2022,nexta_tv,RT
571,JohonanG,ThierryGooseBC,RT
572,MIKE131720,Finanzas_Times,RT
573,NaukatN,GNganjani,RT
574,paul_szafranski,GordonGChang,RT
575,lindabrown7777,Antiwarcom,RT
576,darealshadow,lesiavasylenko,RT
577,XAEA129,GeorgeSirdar,Mention
578,SaadaanT,GNganjani,RT
580,rubenrpduarte,igorsushko,RT
581,Crusader4Justi1,GeorgeSirdar,RT
582,pilthon666,JasonMBrodsky,RT
585,SaadaanT,crouchendcom,RT
586,Faulken87094189,igorsushko,RT
587,OrioliAlberto,igorsushko,RT
589,JudyWoods8,igorsushko,RT
590,anchorjiya,ABPNews,RT
590,anchorjiya,anchorjiya,RT
590,anchorjiya,ABPNews,RT
590,anchorjiya,anchorjiya,RT
591,AndriyBoguslav,EmineDzheppar,RT
591,AndriyBoguslav,coe,RT
591,AndriyBoguslav,Dunja_Mijatovic,RT
591,AndriyBoguslav,EmineDzheppar,RT
591,AndriyBoguslav,coe,RT
591,AndriyBoguslav,Dunja_Mijatovic,RT
591,AndriyBoguslav,EmineDzheppar,RT
591,AndriyBoguslav,coe,RT
591,AndriyBoguslav,Dunja_Mijatovic,RT
592,Voevoda_BY,oryxspioenkop,RT
594,Santin16Giorgio,sandumaiamd,Mention
595,VivekanandMaity,The5HbK,RT
596,BrotherLeeLuv,WhereisRussia,RT
597,klebebrasil,OnePaul87,RT
598,johnnyh92539958,YouTube,Mention
599,Amitochondrio,HannahBree72,RT
600,Carolho93444463,AlympiyaChowdh1,RT
601,OlehOstrowsky,lesiavasylenko,RT
602,tatersngravy_71,nyprepper1,Mention
602,tatersngravy_71,newsklw,Mention
602,tatersngravy_71,nyprepper1,Mention
602,tatersngravy_71,newsklw,Mention
603,deirtagge,ejmalrai,RT
604,deirtagge,ejmalrai,RT
605,LaylaGorka,nexta_tv,RT
606,MAMARTINEZNica,MAMARTINEZNica,RT
607,tommyT2T23,GordonGChang,RT
608,cleary_clearly,GordonGChang,RT
610,Santin16Giorgio,RaufHabibov,Mention
610,Santin16Giorgio,sandumaiamd,Mention
610,Santin16Giorgio,EmmanuelMacron,Mention
610,Santin16Giorgio,NATO,Mention
610,Santin16Giorgio,RaufHabibov,Mention
610,Santin16Giorgio,sandumaiamd,Mention
610,Santin16Giorgio,EmmanuelMacron,Mention
610,Santin16Giorgio,NATO,Mention
610,Santin16Giorgio,RaufHabibov,Mention
610,Santin16Giorgio,sandumaiamd,Mention
610,Santin16Giorgio,EmmanuelMacron,Mention
610,Santin16Giorgio,NATO,Mention
610,Santin16Giorgio,RaufHabibov,Mention
610,Santin16Giorgio,sandumaiamd,Mention
610,Santin16Giorgio,EmmanuelMacron,Mention
610,Santin16Giorgio,NATO,Mention
611,Richard24856748,lesiavasylenko,RT
612,jessecox1953,GordonGChang,RT
613,deltacrook,GordonGChang,RT
614,mfaulstone,halyapuff,RT
615,CorruptPunjab,ArthurM40330824,RT
616,DakotaSidwell,CBKNEWS121,RT
617,kyberskeble,nexta_tv,RT
618,deirtagge,ejmalrai,RT
618,deirtagge,EmmanuelMacron,RT
618,deirtagge,ejmalrai,RT
618,deirtagge,EmmanuelMacron,RT
619,karenchke,Wenyee_Lee,RT
619,karenchke,CommerceGov,RT
619,karenchke,Wenyee_Lee,RT
619,karenchke,CommerceGov,RT
620,1foreverseeking,amborin,RT
621,Shashan20797894,the_hindu,RT
622,JohnnyL55189795,Paul69405499,Mention
622,JohnnyL55189795,medialens,Mention
622,JohnnyL55189795,GeorgeMonbiot,Mention
622,JohnnyL55189795,Paul69405499,Mention
622,JohnnyL55189795,medialens,Mention
622,JohnnyL55189795,GeorgeMonbiot,Mention
622,JohnnyL55189795,Paul69405499,Mention
622,JohnnyL55189795,medialens,Mention
622,JohnnyL55189795,GeorgeMonbiot,Mention
625,chance4phun,GordonGChang,RT
626,SeanMConnolly,igorsushko,RT
627,CassandraMakhno,halyapuff,RT
628,yume6tsumi0,halyapuff,RT
